Customer_ID,Full_Name,Email,Signup_Channel
C1635,Anthony Ashley,a.ashley30@email.com,In store
C1636,Olivia Mckenzie,o.mckenzie79@email.com,In store
C1637,Sarah Lopez,s.lopez40@email.com,In store
C1638,Michael Maldonado,m.maldonado37@email.com,App
C1639,April Bass,a.bass96@email.com,Online
C1640,Patricia Coffey,p.coffey79@email.com,Online
C1641,Natalie Williams,n.williams71@email.com,App
C1642,Randy Moore,r.moore57@email.com,App
C1643,Allen West,a.west66@email.com,App
C1644,Thomas Klein,t.klein22@email.com,App
C1645,Tara Williams,t.williams50@email.com,App
C1646,Katherine Aguirre,k.aguirre32@email.com,App
C1647,Kristi Montes,k.montes74@email.com,Online
C1648,Karen Ward,k.ward40@email.com,In store
C1649,Jesus Wilson,j.wilson45@email.com,Online
C1650,Jessica Ramsey,j.ramsey46@email.com,In store
C1651,Roger Perez,r.perez37@email.com,In store
C1652,Kathryn Anderson,k.anderson56@email.com,App
C1653,Darin Jones,d.jones89@email.com,Online
C1654,Ryan Johnson,r.johnson41@email.com,Online
C1655,Angela Williams,a.williams56@email.com,App
C1656,Martha Riley,m.riley10@email.com,App
C1657,Steve Wilson,s.wilson67@email.com,App
C1658,Martha Garner,m.garner91@email.com,App
C1659,Erika Lindsey,e.lindsey86@email.com,App
C1660,Robert Williams,r.williams73@email.com,Online
C1661,Crystal Richards,c.richards72@email.com,Online
C1662,Tonya Acosta,t.acosta77@email.com,App
C1663,Jose Copeland,j.copeland25@email.com,Online
C1664,Paul Shepard,p.shepard71@email.com,Online
C1665,Anthony Smith,a.smith16@email.com,In store
C1666,Shelley Glover,s.glover65@email.com,Online
C1667,Vincent Johnson,v.johnson51@email.com,In store
C1668,Toni Woods,t.woods79@email.com,Online
C1669,Sean Hahn,s.hahn52@email.com,In store
C1670,Todd Friedman,t.friedman84@email.com,App
C1671,Tracy Cooper,t.cooper60@email.com,In store
C1672,Daniel Soto,d.soto76@email.com,In store
C1673,Wesley Buchanan,w.buchanan89@email.com,App
C1674,Michael Griffin,m.griffin59@email.com,App
C1675,Amber Brown,a.brown81@email.com,Online
C1676,Gerald Marquez,g.marquez89@email.com,App
C1677,Derrick Berry,d.berry63@email.com,Online
C1678,Sara Estes,s.estes38@email.com,App
C1679,Anthony Ross,a.ross68@email.com,App
C1680,Dawn Payne,d.payne33@email.com,App
C1681,Brian Garcia,b.garcia41@email.com,Online
C1682,Jennifer Mullen,j.mullen63@email.com,In store
C1683,Angela Davis,a.davis65@email.com,App
C1684,Michael Boyd,m.boyd80@email.com,App
C1685,Steven Jackson,s.jackson62@email.com,Online
C1686,Shane Keith,s.keith10@email.com,Online
C1687,Courtney White,c.white70@email.com,Online
C1688,Matthew Sims,m.sims43@email.com,In store
C1689,Cindy Velasquez,c.velasquez70@email.com,App
C1690,Katelyn Silva,k.silva17@email.com,Online
C1691,Samantha Porter,s.porter62@email.com,Online
C1692,Jason Hughes,j.hughes40@email.com,In store
C1693,James Robertson,j.robertson35@email.com,App
C1694,Heather Brown,h.brown72@email.com,Online
C1695,Steven Smith,s.smith66@email.com,In store
C1696,Ashlee Burgess,a.burgess35@email.com,In store
C1697,Molly Berger,m.berger98@email.com,In store
C1698,Jennifer Allen,j.allen36@email.com,App
C1699,Kelsey Diaz,k.diaz65@email.com,In store
C1700,Sara Richardson,s.richardson19@email.com,Online
C1701,Kyle Wall,k.wall91@email.com,In store
C1702,Mark Reed,m.reed54@email.com,Online
C1703,Johnny Watson,j.watson26@email.com,Online
C1704,Jennifer Torres,j.torres67@email.com,App
C1705,Jaclyn Santos,j.santos91@email.com,App
C1706,Sydney Andrews,s.andrews17@email.com,Online
C1707,Evan Hawkins,e.hawkins25@email.com,In store
C1708,David Jones,d.jones52@email.com,In store
C1709,Pamela Robertson,p.robertson92@email.com,Online
C1710,Karen Smith,k.smith55@email.com,In store
C1711,Carmen Allen,c.allen24@email.com,In store
C1712,Jasmine Stanley,j.stanley30@email.com,App
C1713,Vicki Cummings,v.cummings15@email.com,App
C1714,Kelly Davis,k.davis92@email.com,App
C1715,Sherry Lawson,s.lawson20@email.com,App
C1716,Abigail Garcia,a.garcia48@email.com,Online
C1717,Kent Sampson,k.sampson60@email.com,In store
C1718,Tiffany Smith,t.smith58@email.com,In store
C1719,Christy Lopez,c.lopez97@email.com,App
C1720,Adam Reeves,a.reeves74@email.com,Online
C1721,Barry Hahn,b.hahn26@email.com,App
C1722,Timothy Wyatt,t.wyatt23@email.com,Online
C1723,Tiffany Saunders,t.saunders34@email.com,In store
C1724,Kenneth Taylor,k.taylor95@email.com,App
C1725,Summer Munoz,s.munoz16@email.com,App
C1726,Lori Hernandez,l.hernandez83@email.com,Online
C1727,Ruth Hunter,r.hunter44@email.com,Online
C1728,Rachel Harris,r.harris45@email.com,Online
C1729,Karen Williams,k.williams61@email.com,In store
C1730,Andrew Smith,a.smith51@email.com,App
C1731,Joshua Palmer,j.palmer24@email.com,In store
C1732,Juan Hunter,j.hunter91@email.com,In store
C1733,Bryan Murillo,b.murillo77@email.com,App
C1734,Mikayla Kelly,m.kelly19@email.com,In store
C1735,Austin Garcia,a.garcia65@email.com,App
C1736,Christopher Bowen,c.bowen28@email.com,Online
C1737,Elijah Myers,e.myers51@email.com,Online
C1738,Bethany Brown,b.brown50@email.com,Online
C1739,William Bradford,w.bradford29@email.com,App
C1740,Beverly Farmer,b.farmer21@email.com,Online
C1741,Bobby Roth,b.roth73@email.com,Online
C1742,Edward Burns,e.burns47@email.com,Online
C1743,Jonathan Black,j.black67@email.com,Online
C1744,Juan Schmidt,j.schmidt94@email.com,Online
C1745,Danielle Snyder,d.snyder20@email.com,Online
C1746,Jennifer Jordan,j.jordan73@email.com,App
C1747,Sandra Morales,s.morales92@email.com,Online
C1748,Charles Bush,c.bush77@email.com,In store
C1749,Stephanie Taylor,s.taylor14@email.com,Online
C1750,Russell Wheeler,r.wheeler45@email.com,Online
C1751,Gary Robinson,g.robinson16@email.com,In store
C1752,Taylor Marsh,t.marsh69@email.com,App
C1753,Evan Green,e.green93@email.com,In store
C1754,Taylor Robinson,t.robinson65@email.com,In store
C1755,Christopher Bradshaw,c.bradshaw90@email.com,Online
C1756,Amy Ward,a.ward88@email.com,App
C1757,Joshua Sullivan,j.sullivan83@email.com,Online
C1758,Thomas Jones,t.jones53@email.com,App
C1759,Dawn Jones,d.jones16@email.com,App
C1760,Joseph Leblanc,j.leblanc60@email.com,In store
C1761,Nicole Wright,n.wright37@email.com,Online
C1762,Hannah Thornton,h.thornton36@email.com,In store
C1763,Patrick Osborn,p.osborn64@email.com,App
C1764,Ian Miller,i.miller47@email.com,Online
C1765,Andrea Allen,a.allen38@email.com,In store
C1766,Laurie Romero,l.romero57@email.com,In store
C1767,Chris Holland,c.holland55@email.com,In store
C1768,Kelly Boyer,k.boyer12@email.com,Online
C1769,Eric Harris,e.harris96@email.com,In store
C1770,Bradley Hall,b.hall96@email.com,In store
C1771,Jill Castillo,j.castillo59@email.com,In store
C1772,Catherine Vega,c.vega57@email.com,Online
C1773,Marcus Barker,m.barker40@email.com,Online
C1774,Jennifer Evans,j.evans16@email.com,In store
C1775,Emily Collins,e.collins45@email.com,App
C1776,Jeremy Shields,j.shields95@email.com,In store
C1777,Terri Mitchell,t.mitchell70@email.com,App
C1778,Caleb Ford,c.ford86@email.com,Online
C1779,Teresa Carr,t.carr37@email.com,In store
C1780,Christine Smith,c.smith87@email.com,In store
C1781,Christine Huffman,c.huffman78@email.com,App
C1782,Jeffrey Anderson,j.anderson77@email.com,Online
C1783,Tiffany Mitchell,t.mitchell27@email.com,App
C1784,Mackenzie Rodriguez,m.rodriguez92@email.com,Online
C1785,Jacqueline Wilson,j.wilson12@email.com,In store
C1786,Nicole Mcclain,n.mcclain96@email.com,Online
C1787,Christine Johnson,c.johnson57@email.com,Online
C1788,Pamela Hobbs,p.hobbs74@email.com,Online
C1789,Jennifer Moreno,j.moreno15@email.com,App
C1790,Timothy Washington,t.washington90@email.com,App
C1791,Denise Owens,d.owens61@email.com,In store
C1792,Jane Romero,j.romero11@email.com,App
C1793,Debra Madden,d.madden32@email.com,App
C1794,Richard Jennings,r.jennings79@email.com,Online
C1795,Craig Ward,c.ward70@email.com,App
C1796,Bradley Montes,b.montes31@email.com,App
C1797,Terrence Saunders,t.saunders14@email.com,Online
C1798,Kristina Hernandez,k.hernandez76@email.com,App
C1799,Edward Hill,e.hill37@email.com,In store
C1800,Christopher Soto,c.soto31@email.com,In store
C1801,Tiffany Smith,t.smith54@email.com,App
C1802,Jennifer Harris,j.harris60@email.com,App
C1803,Amanda Downs,a.downs90@email.com,Online
C1804,Sharon Rodgers,s.rodgers60@email.com,Online
C1805,Justin Miller,j.miller39@email.com,App
C1806,Jennifer Martinez,j.martinez50@email.com,In store
C1807,Eric Page,e.page34@email.com,App
C1808,Connor Sullivan,c.sullivan86@email.com,Online
C1809,Patrick White,p.white48@email.com,App
C1810,Kimberly Johnson,k.johnson95@email.com,In store
C1811,William Murphy,w.murphy55@email.com,Online
C1812,Brenda Johnson,b.johnson42@email.com,In store
C1813,Jerry Richards,j.richards31@email.com,App
C1814,Cheryl Rios,c.rios72@email.com,App
C1815,Alexander Martinez,a.martinez30@email.com,In store
C1816,Donna Parker,d.parker44@email.com,Online
C1817,John Rodriguez,j.rodriguez56@email.com,Online
C1818,Michelle Lee,m.lee19@email.com,App
C1819,Matthew Benton,m.benton37@email.com,In store
C1820,Sandra Torres,s.torres50@email.com,In store
C1821,Nathan Smith,n.smith70@email.com,App
C1822,Nathan Stewart,n.stewart17@email.com,In store
C1823,Leah Jackson,l.jackson67@email.com,In store
C1824,Monica Stevens,m.stevens70@email.com,In store
C1825,Mario Price,m.price28@email.com,Online
C1826,Brian Larson,b.larson87@email.com,Online
C1827,Danielle Bush,d.bush45@email.com,App
C1828,Jacob Lawson,j.lawson43@email.com,Online
C1829,Ronald Reid,r.reid41@email.com,Online
C1830,Ashley Jacobs,a.jacobs42@email.com,App
C1831,Lindsey Herring,l.herring23@email.com,In store
C1832,Natalie Bryant,n.bryant37@email.com,Online
C1833,Gerald Hart,g.hart48@email.com,Online
C1834,Richard Williams,r.williams40@email.com,App
C1835,Brent Smith,b.smith13@email.com,Online
C1836,Charles Walton,c.walton18@email.com,Online
C1837,Kimberly Le,k.le33@email.com,Online
C1838,Tiffany Smith,t.smith74@email.com,App
C1839,Tracy Smith,t.smith26@email.com,In store
C1840,Kenneth Meyers,k.meyers59@email.com,Online
C1841,Laurie Cline,l.cline54@email.com,App
C1842,Michael Cunningham,m.cunningham68@email.com,Online
C1843,John Ross,j.ross20@email.com,App
C1844,Danny Jennings,d.jennings93@email.com,App
C1845,Linda Martinez,l.martinez74@email.com,In store
C1846,David Hamilton,d.hamilton67@email.com,App
C1847,Jordan Smith,j.smith53@email.com,Online
C1848,Felicia Chapman,f.chapman86@email.com,Online
C1849,Sheila Oneal,s.oneal85@email.com,In store
C1850,George Tucker,g.tucker61@email.com,Online
C1851,Joshua Travis,j.travis72@email.com,Online
C1852,Jessica Clarke,j.clarke36@email.com,Online
C1853,David Graham,d.graham21@email.com,Online
C1854,Jared Webster,j.webster65@email.com,In store
C1855,Donald Brennan,d.brennan49@email.com,In store
C1856,David Price,d.price41@email.com,In store
C1857,Edward Russell,e.russell21@email.com,In store
C1858,Latasha Carlson,l.carlson35@email.com,Online
C1859,Shannon Lopez,s.lopez43@email.com,In store
C1860,Jeffrey Lowery,j.lowery33@email.com,App
C1861,Christina Sutton,c.sutton48@email.com,In store
C1862,Emily Lee,e.lee38@email.com,App
C1863,Tina Sawyer,t.sawyer72@email.com,App
C1864,Gary Rice,g.rice28@email.com,App
C1865,Robert Martinez,r.martinez19@email.com,App
C1866,Brian Lee,b.lee57@email.com,Online
C1867,Sandra Stephens,s.stephens10@email.com,App
C1868,Sara Hall,s.hall10@email.com,In store
C1869,Michael Griffin,m.griffin77@email.com,App
C1870,Brian Vaughan,b.vaughan93@email.com,In store
C1871,Jason Newton,j.newton37@email.com,App
C1872,Megan Koch,m.koch54@email.com,App
C1873,Elizabeth Sullivan,e.sullivan33@email.com,Online
C1874,Julie Torres,j.torres32@email.com,In store
C1875,Emily Perry,e.perry87@email.com,Online
C1876,Andrew Smith,a.smith24@email.com,App
C1877,David Anderson,d.anderson13@email.com,Online
C1878,Katherine Krause,k.krause40@email.com,App
C1879,Jeff Boyd,j.boyd80@email.com,In store
C1880,Ellen Mckinney,e.mckinney78@email.com,Online
C1881,Kelly Miller,k.miller32@email.com,App
C1882,Nicole Lewis,n.lewis25@email.com,In store
C1883,Brian Brown,b.brown40@email.com,In store
C1884,Rebecca Fernandez,r.fernandez54@email.com,Online
C1885,Thomas Brown,t.brown16@email.com,In store
C1886,William Ferguson,w.ferguson73@email.com,Online
C1887,Thomas Williams,t.williams15@email.com,In store
C1888,Curtis Miller,c.miller43@email.com,In store
C1889,Samantha Manning,s.manning35@email.com,In store
C1890,Brian Armstrong,b.armstrong67@email.com,Online
C1891,Jasmine Carter,j.carter63@email.com,In store
C1892,Scott Collins,s.collins57@email.com,Online
C1893,Audrey Hart,a.hart86@email.com,Online
C1894,Rhonda Davis,r.davis31@email.com,App
C1895,James Gillespie,j.gillespie14@email.com,In store
C1896,Michelle Larsen,m.larsen54@email.com,Online
C1897,Eric Mccoy,e.mccoy49@email.com,App
C1898,Jessica Campbell,j.campbell61@email.com,App
C1899,Tracy Smith,t.smith60@email.com,In store
C1900,Adam Hubbard,a.hubbard30@email.com,App
C1901,Brittany Carroll,b.carroll53@email.com,App
C1902,Daniel Mills,d.mills66@email.com,In store
C1903,Aaron Hamilton,a.hamilton48@email.com,Online
C1904,Tristan Harper,t.harper38@email.com,Online
C1905,Daniel Wilkerson,d.wilkerson77@email.com,App
C1906,Jennifer Gonzalez,j.gonzalez82@email.com,In store
C1907,Chelsea Williams,c.williams65@email.com,App
C1908,Stephanie Lester,s.lester98@email.com,In store
C1909,Jonathan Smith,j.smith91@email.com,In store
C1910,Melissa Robinson,m.robinson50@email.com,In store
C1911,Yvette Mason,y.mason75@email.com,App
C1912,Ian Fuentes,i.fuentes68@email.com,App
C1913,Ann Garcia,a.garcia13@email.com,In store
C1914,Debra Thornton,d.thornton63@email.com,Online
C1915,Jessica Gilbert,j.gilbert76@email.com,Online
C1916,Randy Chavez,r.chavez87@email.com,In store
C1917,Sierra Jones,s.jones77@email.com,Online
C1918,Jessica Davis,j.davis92@email.com,App
C1919,John Brooks,j.brooks53@email.com,App
C1920,Anthony Phillips,a.phillips71@email.com,App
C1921,Margaret Davis,m.davis38@email.com,App
C1922,Melanie Mcgrath,m.mcgrath92@email.com,Online
C1923,Christopher Lowe,c.lowe56@email.com,In store
C1924,Rick Smith,r.smith16@email.com,In store
C1925,Tina Browning,t.browning80@email.com,Online
C1926,Jason Graves,j.graves66@email.com,Online
C1927,Christopher Nichols,c.nichols82@email.com,Online
C1928,Benjamin Garner,b.garner36@email.com,Online
C1929,Regina Miller,r.miller96@email.com,In store
C1930,Christopher Taylor,c.taylor24@email.com,Online
C1931,Janice Gardner,j.gardner82@email.com,Online
C1932,James Larson,j.larson57@email.com,App
C1933,Monica Pratt,m.pratt49@email.com,Online
C1934,Michael Brown,m.brown32@email.com,In store
C1935,Sarah Hickman,s.hickman41@email.com,App
C1936,John Barker,j.barker58@email.com,In store
C1937,Angelica Walker,a.walker25@email.com,In store
C1938,Michael Phelps,m.phelps46@email.com,In store
C1939,Melanie Simmons,m.simmons44@email.com,In store
C1940,Mary Thomas,m.thomas17@email.com,In store
C1941,Ronald Harris,r.harris56@email.com,Online
C1942,Rachel Willis,r.willis98@email.com,Online
C1943,William Lambert,w.lambert19@email.com,In store
C1944,Christine Meyer,c.meyer77@email.com,Online
C1945,Derrick Stanley,d.stanley84@email.com,App
C1946,Ashley Rogers,a.rogers88@email.com,App
C1947,Stephanie Newman,s.newman12@email.com,App
C1948,Daniel Mullins,d.mullins41@email.com,App
C1949,Diana Russell,d.russell29@email.com,Online
C1950,Kimberly Bennett,k.bennett51@email.com,In store
C1951,Ashley Summers,a.summers69@email.com,App
C1952,Melissa Contreras,m.contreras33@email.com,In store
C1953,Tracey Hoffman,t.hoffman13@email.com,App
C1954,Anthony Robinson,a.robinson97@email.com,In store
C1955,Christopher Vasquez,c.vasquez23@email.com,App
C1956,Alex Jackson,a.jackson19@email.com,In store
C1957,Amanda Howard,a.howard45@email.com,Online
C1958,Michael Schultz,m.schultz57@email.com,Online
C1959,Margaret Rice,m.rice98@email.com,In store
C1960,Jane Lynch,j.lynch18@email.com,Online
C1961,Charles Velasquez,c.velasquez78@email.com,App
C1962,Valerie Strickland,v.strickland49@email.com,App
C1963,Morgan Moore,m.moore92@email.com,Online
C1964,David Davis,d.davis95@email.com,Online
C1965,Dana Miller,d.miller24@email.com,In store
C1966,Gabriel White,g.white60@email.com,In store
C1967,Stephanie Garner,s.garner49@email.com,In store
C1968,Nancy Bradley,n.bradley78@email.com,In store
C1969,Victor Zimmerman,v.zimmerman52@email.com,App
C1970,Amber Lambert,a.lambert11@email.com,Online
C1971,Kenneth Beard,k.beard84@email.com,In store
C1972,Robert Sullivan,r.sullivan42@email.com,In store
C1973,Andrew Roberson,a.roberson20@email.com,Online
C1974,Karen Hull,k.hull63@email.com,App
C1975,Stephanie Alvarez,s.alvarez29@email.com,In store
C1976,Krista Russell,k.russell33@email.com,Online
C1977,Michele Ferrell,m.ferrell40@email.com,Online
C1978,John Malone,j.malone53@email.com,Online
C1979,Laura Hogan,l.hogan28@email.com,Online
C1980,Marcus Coleman,m.coleman33@email.com,Online
C1981,Tina Gordon,t.gordon21@email.com,Online
C1982,Sarah Brown,s.brown94@email.com,App
C1983,Nicole Mccullough,n.mccullough34@email.com,App
C1984,Misty Sexton,m.sexton23@email.com,In store
C1985,Andrew Christensen,a.christensen34@email.com,App
C1986,Anne Miller,a.miller68@email.com,In store
C1987,Nicholas Silva,n.silva21@email.com,Online
C1988,Michelle Reynolds,m.reynolds21@email.com,Online
C1989,Johnny Yu,j.yu57@email.com,Online
C1990,Candice Ross,c.ross28@email.com,App
C1991,Michelle Washington,m.washington62@email.com,App
C1992,John Hudson,j.hudson36@email.com,App
C1993,Jessica Garza,j.garza86@email.com,Online
C1994,James Clark,j.clark60@email.com,In store
C1995,Tiffany Thompson,t.thompson28@email.com,App
C1996,Cole Green,c.green44@email.com,App
C1997,Kelly Christensen,k.christensen25@email.com,App
C1998,Jody Ray,j.ray78@email.com,App
C1999,Steven Sullivan,s.sullivan94@email.com,In store
C2000,Christopher Wilkinson,c.wilkinson63@email.com,In store
C2001,Lisa Elliott,l.elliott98@email.com,Online
C2002,Victor Garcia,v.garcia28@email.com,Online
C2003,Kelly Harris,k.harris69@email.com,App
C2004,Danielle Thomas,d.thomas33@email.com,In store
C2005,Bonnie Craig,b.craig68@email.com,Online
C2006,Michael Anderson,m.anderson95@email.com,App
C2007,Susan Green,s.green17@email.com,Online
C2008,Brittany Barnett,b.barnett89@email.com,Online
C2009,Elizabeth Johnson,e.johnson90@email.com,In store
C2010,Nathaniel Adams,n.adams50@email.com,App
C2011,Erin Stokes,e.stokes73@email.com,In store
C2012,Kimberly Hunt,k.hunt63@email.com,In store
C2013,Tiffany Hawkins,t.hawkins61@email.com,Online
C2014,Susan Harris,s.harris30@email.com,Online
C2015,Mark Poole,m.poole74@email.com,In store
C2016,Karen Thomas,k.thomas17@email.com,In store
C2017,Sharon Patterson,s.patterson93@email.com,In store
C2018,Nathaniel Williams,n.williams48@email.com,In store
C2019,Kristina Watson,k.watson69@email.com,In store
C2020,Jason Taylor,j.taylor68@email.com,Online
C2021,Joshua James,j.james72@email.com,Online
C2022,Jennifer Boone,j.boone16@email.com,App
C2023,Samuel Robinson,s.robinson51@email.com,In store
C2024,Corey Matthews,c.matthews97@email.com,In store
C2025,Cathy Larson,c.larson36@email.com,Online
C2026,Robert Holden,r.holden11@email.com,In store
C2027,Terry Craig,t.craig75@email.com,Online
C2028,Veronica Barber,v.barber68@email.com,Online
C2029,Kevin Raymond,k.raymond16@email.com,In store
C2030,Alexander Smith,a.smith77@email.com,In store
C2031,Jeremy Morales,j.morales83@email.com,App
C2032,Christopher Reed,c.reed33@email.com,In store
C2033,Frances Clark,f.clark19@email.com,In store
C2034,Amy Calhoun,a.calhoun36@email.com,App
C2035,Ashley Henry,a.henry94@email.com,App
C2036,Kristopher Moreno,k.moreno14@email.com,In store
C2037,Cynthia Velazquez,c.velazquez95@email.com,App
C2038,Elizabeth Jimenez,e.jimenez45@email.com,Online
C2039,Kevin Gibson,k.gibson43@email.com,Online
C2040,Sarah Bradley,s.bradley15@email.com,Online
C2041,Regina Rivera,r.rivera68@email.com,In store
C2042,Steven Vasquez,s.vasquez46@email.com,Online
C2043,Elaine Davis,e.davis92@email.com,Online
C2044,James West,j.west94@email.com,App
C2045,Stephanie Sims,s.sims90@email.com,In store
C2046,Charles Ortiz,c.ortiz66@email.com,In store
C2047,Jill Flores,j.flores61@email.com,In store
C2048,Gary Rowe,g.rowe57@email.com,App
C2049,Molly Warren,m.warren20@email.com,In store
C2050,Brooke English,b.english39@email.com,Online
C2051,David Durham,d.durham86@email.com,App
C2052,Cindy Harris,c.harris83@email.com,App
C2053,Brooke Mitchell,b.mitchell21@email.com,Online
C2054,John Robinson,j.robinson49@email.com,Online
C2055,Vincent Griffith,v.griffith73@email.com,App
C2056,David Young,d.young96@email.com,App
C2057,Renee Vasquez,r.vasquez61@email.com,App
C2058,Christine Lee,c.lee72@email.com,In store
C2059,Ronald Salazar,r.salazar64@email.com,App
C2060,Michael Novak,m.novak40@email.com,App
C2061,Beverly French,b.french26@email.com,Online
C2062,Brenda Hammond,b.hammond75@email.com,App
C2063,Marcus Smith,m.smith41@email.com,In store
C2064,James Chapman,j.chapman31@email.com,App
C2065,Erica Fletcher,e.fletcher62@email.com,Online
C2066,Lauren Munoz,l.munoz48@email.com,In store
C2067,James Davidson,j.davidson96@email.com,Online
C2068,Jessica Henry,j.henry16@email.com,Online
C2069,Angela Nolan,a.nolan87@email.com,Online
C2070,Emily Hudson,e.hudson95@email.com,In store
C2071,Kevin Barber,k.barber85@email.com,In store
C2072,John Lucas,j.lucas40@email.com,App
C2073,Zachary Cole,z.cole18@email.com,In store
C2074,Elizabeth Floyd,e.floyd25@email.com,App
C2075,Timothy Walters,t.walters22@email.com,Online
C2076,Sara Wong,s.wong69@email.com,App
C2077,Erica Guerra,e.guerra69@email.com,In store
C2078,Diana Mendez,d.mendez62@email.com,In store
C2079,Timothy Griffin,t.griffin41@email.com,Online
C2080,Virginia Reed,v.reed64@email.com,App
C2081,Grace Jennings,g.jennings34@email.com,In store
C2082,Sheri Greene,s.greene35@email.com,In store
C2083,John Mcdaniel,j.mcdaniel38@email.com,Online
C2084,Darlene Peters,d.peters45@email.com,In store
C2085,Jason Peterson,j.peterson93@email.com,App
C2086,Tabitha Turner,t.turner68@email.com,App
C2087,Marc Ruiz,m.ruiz43@email.com,Online
C2088,Andrew Larson,a.larson40@email.com,App
C2089,Adam Cummings,a.cummings41@email.com,Online
C2090,Eric Harrington,e.harrington66@email.com,In store
C2091,Latoya Sharp,l.sharp55@email.com,App
C2092,Lisa Roberts,l.roberts97@email.com,Online
C2093,Ryan Lee,r.lee95@email.com,Online
C2094,Kerri Hunter,k.hunter45@email.com,Online
C2095,Diana Summers,d.summers59@email.com,Online
C2096,Timothy Kramer,t.kramer16@email.com,App
C2097,Jason Barrett,j.barrett89@email.com,In store
C2098,Carl Schwartz,c.schwartz55@email.com,In store
C2099,Richard Moore,r.moore94@email.com,Online
C2100,Kylie Lane,k.lane91@email.com,In store
C2101,Sally Hayes,s.hayes11@email.com,Online
C2102,Mary Parsons,m.parsons88@email.com,In store
C2103,Morgan Goodwin,m.goodwin97@email.com,In store
C2104,Timothy Adams,t.adams18@email.com,App
C2105,Ryan Martin,r.martin46@email.com,Online
C2106,Christian Alexander,c.alexander52@email.com,In store
C2107,Leslie Hensley,l.hensley85@email.com,App
C2108,Mary Oliver,m.oliver80@email.com,Online
C2109,Debra Campbell,d.campbell44@email.com,Online
C2110,Rachel Austin,r.austin35@email.com,In store
C2111,Jennifer Estrada,j.estrada71@email.com,In store
C2112,Michael Santos,m.santos10@email.com,In store
C2113,Carlos Miller,c.miller86@email.com,Online
C2114,Sergio Wall,s.wall69@email.com,Online
C2115,Steven Fuentes,s.fuentes31@email.com,In store
C2116,Michael Logan,m.logan78@email.com,In store
C2117,John Goodman,j.goodman20@email.com,Online
C2118,Charles Burns,c.burns28@email.com,App
C2119,Todd Carpenter,t.carpenter39@email.com,Online
C2120,Dominic Jones,d.jones65@email.com,In store
C2121,Jennifer Bell,j.bell16@email.com,Online
C2122,Erika Smith,e.smith18@email.com,Online
C2123,Cory Young,c.young79@email.com,In store
C2124,Tracy Davis,t.davis31@email.com,In store
C2125,Debra Strickland,d.strickland88@email.com,In store
C2126,Denise Evans,d.evans79@email.com,App
C2127,Rita Evans,r.evans90@email.com,In store
C2128,Kathleen Baker,k.baker41@email.com,In store
C2129,Laurie Cuevas,l.cuevas76@email.com,In store
C2130,Deborah Cole,d.cole25@email.com,Online
C2131,Traci Gallegos,t.gallegos76@email.com,In store
C2132,Melissa Smith,m.smith60@email.com,Online
C2133,Melinda White,m.white87@email.com,Online
C2134,Barbara Douglas,b.douglas58@email.com,In store
C2135,Kristine Moore,k.moore36@email.com,In store
C2136,Stacy Hall,s.hall48@email.com,In store
C2137,Christopher Miles,c.miles45@email.com,Online
C2138,Paul Oliver,p.oliver13@email.com,In store
C2139,Barbara Miller,b.miller11@email.com,App
C2140,Stephen Crawford,s.crawford37@email.com,In store
C2141,Alicia Moses,a.moses35@email.com,In store
C2142,Shelly Martinez,s.martinez82@email.com,Online
C2143,Benjamin Stewart,b.stewart18@email.com,In store
C2144,Jennifer Fields,j.fields65@email.com,In store
C2145,Johnathan Cordova,j.cordova54@email.com,In store
C2146,Anita Melendez,a.melendez23@email.com,Online
C2147,Crystal Moses,c.moses26@email.com,In store
C2148,Linda Daniel,l.daniel40@email.com,Online
C2149,Angela Levy,a.levy58@email.com,App
C2150,Jeffrey Carter,j.carter84@email.com,In store
C2151,Christopher Colon,c.colon27@email.com,App
C2152,Danielle Dixon,d.dixon20@email.com,In store
C2153,Laura Davis,l.davis98@email.com,Online
C2154,Chelsea Henry,c.henry64@email.com,Online
C2155,Devon Carroll,d.carroll12@email.com,Online
C2156,Rebekah Walker,r.walker98@email.com,In store
C2157,Daniel Patel,d.patel77@email.com,In store
C2158,Brett Freeman,b.freeman11@email.com,App
C2159,Marvin Stewart,m.stewart98@email.com,Online
C2160,Whitney Medina,w.medina31@email.com,In store
C2161,Theodore Jackson,t.jackson78@email.com,In store
C2162,Jill Bowers,j.bowers30@email.com,Online
C2163,Jamie Flores,j.flores96@email.com,App
C2164,Robin Shelton,r.shelton64@email.com,Online
C2165,Stephanie Leon,s.leon79@email.com,Online
C2166,Kara Miller,k.miller68@email.com,Online
C2167,Dylan Espinoza,d.espinoza83@email.com,In store
C2168,Melinda Andrade,m.andrade78@email.com,App
C2169,Brianna Charles,b.charles10@email.com,In store
C2170,Joseph Holt,j.holt57@email.com,In store
C2171,Amy Rodriguez,a.rodriguez40@email.com,Online
C2172,Paul Ramsey,p.ramsey56@email.com,App
C2173,Megan Munoz,m.munoz84@email.com,App
C2174,Derek Smith,d.smith16@email.com,In store
C2175,Victoria Oliver,v.oliver97@email.com,In store
C2176,Elizabeth Lewis,e.lewis40@email.com,In store
C2177,Wayne Tyler,w.tyler56@email.com,In store
C2178,Melissa Flores,m.flores77@email.com,App
C2179,Yvonne Johnson,y.johnson84@email.com,Online
C2180,Melissa Crawford,m.crawford67@email.com,App
